Series Name,Series Code,Country Name,Country Code,1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,2
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5,3.5,3.5,3,3,2.5,3,3,3,3,3,3,3,2.5,3,3,3
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3,3
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2,2.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,2.5,2.5,2.5,2,2,2,2,2,2,2.5,2.5,2.5,2.5
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2.5,2.5,2.5,3
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,3,3,3.5,3.5,3,3,3,3,3,3,3,3.5
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,3,3,3,3,3,3,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,2.5,2.5,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,2.5,2.5,3,3,3,3,3,3,2.5,2.5,2.5,2.5
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2.5,2.5,2.5,2.5
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.80555555555556,2.75,2.72222222222222,2.69444444444444,2.61111111111111,2.55555555555556,2.61111111111111,2.57894736842105,2.52631578947368,2.55555555555556,2.5,2.5,2.42105263157895,2.5,2.5,2.5,2.47368421052632
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.78947368421053,2.78947368421053,2.81578947368421,2.78947368421053,2.825,2.85,2.925,2.825,2.875,2.9,2.9,2.85,2.875,2.9,2.925,2.925,2.9
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5,2.5,2.6,2.5,2.4,2.3,2.3,2.2,2.2,2.3,2.2,2.2,2.08333333333333,2.2,2.16666666666667,2.25,2.08333333333333
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.9,3.9,3.9,3.9,3.9,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9,2.9,2.94827586206897,2.96551724137931,3.01724137931034,2.98275862068966,3.05,3.06666666666667,3.06451612903226,3.01666666666667,3.01666666666667,2.96551724137931,2.94827586206897,2.96551724137931,2.94827586206897,2.94827586206897,2.94827586206897
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.86363636363636,2.875,2.95454545454545,3,2.95454545454545,3,3.07692307692308,3.14285714285714,3.1,3.13333333333333,3.13333333333333,3.14285714285714,3.10714285714286,3.03571428571429,3.03571428571429,3.07142857142857,3.10714285714286
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.86363636363636,2.875,2.95454545454545,3,2.95454545454545,3,3.07692307692308,3.14285714285714,3.1,3.13333333333333,3.13333333333333,3.14285714285714,3.10714285714286,3.03571428571429,3.03571428571429,3.07142857142857,3.10714285714286
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.86363636363636,2.875,2.95454545454545,3,2.95454545454545,3,3.07692307692308,3.14285714285714,3.1,3.13333333333333,3.13333333333333,3.14285714285714,3.10714285714286,3.03571428571429,3.03571428571429,3.07142857142857,3.10714285714286
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.65,2.65,2.625,2.5625,2.61111111111111,2.66666666666667,2.875,3,3,2.7,2.6,2.6,2.6,2.6,2.6,2.625,2.875
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.65,2.65,2.625,2.5625,2.61111111111111,2.66666666666667,2.875,3,3,2.7,2.6,2.6,2.6,2.6,2.6,2.625,2.875
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.65,2.65,2.625,2.5625,2.61111111111111,2.66666666666667,2.875,3,3,2.7,2.6,2.6,2.6,2.6,2.6,2.625,2.875
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.61904761904762,2.56521739130435,2.5,2.5,2.54166666666667,2.54166666666667,2.59615384615385,2.53571428571429,2.53448275862069,2.60344827586207,2.55172413793103,2.55172413793103,2.46666666666667,2.53448275862069,2.51666666666667,2.48333333333333,2.43103448275862
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.77777777777778,2.75675675675676,2.74324324324324,2.71621621621622,2.69736842105263,2.65789473684211,2.72368421052632,2.67105263157895,2.69736842105263,2.73684210526316,2.69736842105263,2.66216216216216,2.63157894736842,2.66216216216216,2.65789473684211,2.64473684210526,2.60810810810811
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.96428571428571,3,3.04545454545455,3,3,3.04545454545455,3.2,3.25,3.25,3.2,3,3,3,2.75,2.83333333333333,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.88815789473684,2.87179487179487,2.88,2.86666666666667,2.87012987012987,2.85064935064935,2.92307692307692,2.90625,2.91358024691358,2.90789473684211,2.88157894736842,2.85616438356164,2.82432432432432,2.84246575342466,2.84666666666667,2.85616438356164,2.86805555555556
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.11538461538462,3.07142857142857,3.07142857142857,3.07142857142857,3.10714285714286,3.10714285714286,3.10714285714286,3.07142857142857,3.07142857142857,3.07142857142857,3.14285714285714,3.10714285714286,3.10714285714286,3.21428571428571,3.21428571428571,3.26666666666667,3.33333333333333
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.80612244897959,2.78,2.79,2.78,2.77884615384615,2.74038461538462,2.82407407407407,2.80357142857143,2.81578947368421,2.84210526315789,2.80701754385965,2.78947368421053,2.75,2.75438596491228,2.75862068965517,2.75,2.74561403508772
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.87096774193548,2.84375,2.8515625,2.84375,2.84848484848485,2.81818181818182,2.88235294117647,2.85714285714286,2.86619718309859,2.88732394366197,2.87323943661972,2.85211267605634,2.81944444444444,2.84507042253521,2.84722222222222,2.85616438356164,2.86805555555556
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.11538461538462,3.11538461538462,3.18181818181818,3.13636363636364,3.13636363636364,3.13636363636364,3.3,3.4,3.45,3.375,3.3125,3.41666666666667,3.41666666666667,3.33333333333333,3.28571428571429,3.6,3.6
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.44444444444444,3.44444444444444,3.44444444444444,3.44444444444444,3.5,3.38888888888889,3.38888888888889,3.38888888888889,3.5,3.5,3.44444444444444,3.4375,3.4375,3.4375,3.375,3.3125,3.25
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.44444444444444,3.44444444444444,3.44444444444444,3.44444444444444,3.5,3.38888888888889,3.38888888888889,3.38888888888889,3.5,3.5,3.44444444444444,3.4375,3.4375,3.4375,3.375,3.3125,3.25
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.44444444444444,3.44444444444444,3.44444444444444,3.44444444444444,3.5,3.38888888888889,3.38888888888889,3.38888888888889,3.5,3.5,3.44444444444444,3.4375,3.4375,3.4375,3.375,3.3125,3.25
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.78205128205128,2.76829268292683,2.76829268292683,2.71951219512195,2.70238095238095,2.69047619047619,2.73809523809524,2.68181818181818,2.66666666666667,2.72727272727273,2.68181818181818,2.68181818181818,2.63333333333333,2.64772727272727,2.65555555555556,2.64444444444444,2.61363636363636
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.88815789473684,2.87179487179487,2.88,2.86666666666667,2.87012987012987,2.85064935064935,2.92307692307692,2.90625,2.91358024691358,2.90789473684211,2.88157894736842,2.85616438356164,2.82432432432432,2.84246575342466,2.84666666666667,2.85616438356164,2.86805555555556
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.70454545454545,2.65217391304348,2.60869565217391,2.58695652173913,2.54166666666667,2.54166666666667,2.58333333333333,2.48,2.46,2.52,2.44,2.44,2.38461538461538,2.44,2.42307692307692,2.40384615384615,2.38
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.875,2.89024390243902,2.9125,2.8875,2.9125,2.875,2.95121951219512,2.97560975609756,2.98809523809524,2.975,2.9875,2.94594594594595,2.94594594594595,2.93243243243243,2.94736842105263,2.95833333333333,2.95833333333333
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.75,2.75,2.75,2.75,2.75,2.5,2.5,2.25,2.25,2.25,2,2,2,2,2,2.25,2.25
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.75,2.75,2.75,2.75,2.75,2.5,2.5,2.25,2.25,2.25,2,2,2,2,2,2.25,2.25
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.75,2.75,2.75,2.75,2.75,2.5,2.5,2.25,2.25,2.25,2,2,2,2,2,2.25,2.25
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.96296296296296,2.96363636363636,3,2.99038461538462,3.0188679245283,2.99056603773585,3.07407407407407,3.1,3.11607142857143,3.09803921568627,3.09803921568627,3.07291666666667,3.0625,3.05208333333333,3.07142857142857,3.1063829787234,3.12765957446809
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.11111111111111,3.05,3.05,3.05,3.15,3.15,3.15,3.05,3.05,3,3,2.95,2.85,2.95,3.05,3.1,3.05
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1,3.1,3.2,3.3,3.3,3.3,3.35714285714286,3.4375,3.4375,3.4375,3.4375,3.4375,3.4375,3.4375,3.4375,3.44444444444444,3.55555555555556
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,3,3,3,3,..,..,..,..,..,..,..,..
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.71666666666667,2.6875,2.65625,2.625,2.59090909090909,2.57575757575758,2.62121212121212,2.54411764705882,2.54411764705882,2.60606060606061,2.56060606060606,2.56060606060606,2.51470588235294,2.54545454545455,2.57352941176471,2.57352941176471,2.56060606060606
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.31578947368421,3.275,3.3,3.325,3.375,3.35,3.36363636363636,3.34782608695652,3.3695652173913,3.34782608695652,3.34782608695652,3.32608695652174,3.28260869565217,3.32608695652174,3.3695652173913,3.39583333333333,3.41666666666667
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.07142857142857,3,2.9375,2.9375,3.0625,3,3,3,3,2.92857142857143,3,3,2.91666666666667,2.91666666666667,3,3,3.2
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.07142857142857,3,2.9375,2.9375,3.0625,3,3,3,3,2.92857142857143,3,3,2.91666666666667,2.91666666666667,3,3,3.2
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7972972972973,2.77027027027027,2.77027027027027,2.74324324324324,2.72368421052632,2.71052631578947,2.77631578947368,2.70512820512821,2.70512820512821,2.73684210526316,2.71052631578947,2.68421052631579,2.65384615384615,2.71052631578947,2.71794871794872,2.71794871794872,2.69230769230769
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7972972972973,2.77027027027027,2.77027027027027,2.74324324324324,2.72368421052632,2.71052631578947,2.77631578947368,2.70512820512821,2.70512820512821,2.73684210526316,2.71052631578947,2.68421052631579,2.65384615384615,2.71052631578947,2.71794871794872,2.71794871794872,2.69230769230769
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7972972972973,2.77027027027027,2.77027027027027,2.74324324324324,2.72368421052632,2.71052631578947,2.77631578947368,2.70512820512821,2.70512820512821,2.73684210526316,2.71052631578947,2.68421052631579,2.65384615384615,2.71052631578947,2.71794871794872,2.71794871794872,2.69230769230769
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.21428571428571,3.17857142857143,3.29166666666667,3.33333333333333,3.34615384615385,3.34615384615385,3.46153846153846,3.46428571428571,3.5,3.54545454545455,3.5,3.5,3.45454545454545,3.45454545454545,3.5,3.59090909090909,3.68181818181818
